qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q1110546,外科手術,Q796194,colon cleansing,大腸洗浄,removal of nonspecific toxins from the colon and intestinal tract considered pseudomedicine,,,,,,
Q618690,外科手術,Q796194,apitherapy,アピセラピー,alternative medical treatment that uses bee venom and other bee products.,,D056705,,,,C2717877
Q113943,外科手術,Q796194,Repoxygen,,,,,,,,
Q302481,外科手術,Q796194,virtual colonoscopy,バーチャル大腸内視鏡検査,medical imaging of colon,,D023881,,,,C0935912
Q343276,外科手術,Q796194,Actimel,,Dairy brand,,,,,,
Q2297647,外科手術,Q796194,gingivectomy,,surgical excision of the gingiva,,D005890,,,,C0017573
Q385555,外科手術,Q796194,Hamilton Rating Scale for Depression,ハミルトンうつ病評価尺度,psychometric outcome used to quantify symptoms of depression,,,,,,
Q1886589,外科手術,Q796194,ablation,切除,medical term for the removal or cutting of tissue,,,,,,
Q1981185,外科手術,Q796194,neurectomy,神経切断,surgical removal or severing of a nerve,,,,,,C0196652
Q1810912,外科手術,Q796194,Diphoterine,,first aid wash agent,,,,,,
Q948562,外科手術,Q796194,ulnar collateral ligament reconstruction,トミー・ジョン手術,surgical graft procedure where the ulnar collateral ligament in the medial elbow is replaced,肘や靱帯に対する手術の様式のひとつ,D000070638,,,,C4277652
Q1033930,外科手術,Q796194,Psychopathy Checklist-Revised,ヘアサイコパシーチェックリスト,psychopathy scale,,,,,,
Q1426433,外科手術,Q796194,ozone therapy,血液クレンジング,unproven alternative medicine,,,,,,
Q579890,外科手術,Q796194,DISC assessment,DISC理論,behaviour assessment tool based on the DISC theory,,,,,,
Q731375,外科手術,Q796194,galvanic bath,,alternative medical treatment,,,,,,
Q3044492,外科手術,Q796194,snake-stones,蛇頂石,"stones popularly believed to cure the bites of snakes, probably due to a porosity in their substance drawing off the poison",,,,,,
Q3045129,外科手術,Q796194,positive disintegration,積極的分離理論,theory of personality development viewing psychological tension and anxiety as necessary for growth,,,,,,
Q3360234,外科手術,Q796194,packing,,controversial treatments for autism,,,,,,
Q556298,外科手術,Q796194,Minnesota Multiphasic Personality Inventory,ミネソタ多面人格目録,personality test used in clinical psychology evaluations,,D008950,,,,C0026320
Q5571908,外科手術,Q796194,glossectomy,,surgical procedure removing all or part of the tongue,,D005927,,,,C0017673
Q2950284,外科手術,Q796194,Be Set Free Fast,,,,,,,,
Q382220,外科手術,Q796194,affect bridge,,,,,,,,
Q3355076,外科手術,Q796194,naprapathy,,,,,,,,
Q1386195,外科手術,Q796194,orthomolecular medicine,オーソモレキュラー療法,form of alternative medicine,,D009974,,,,C0029340
Q3458464,外科手術,Q796194,directed waking dream,,,,,,,,
Q1457976,外科手術,Q796194,halotherapy,ハロセラピー,Alternative medicine that uses salt and has no evidence nor scientific credibility.,,,,,,
Q1963528,外科手術,Q796194,surgical treatment of ingrown toe nails,,medical procedure,,,,,,
Q4086014,外科手術,Q796194,chaga mushroom extract,,,,,,,,
Q4955770,外科手術,Q796194,Brain Imaging Centre,,,,,,,,
Q1128259,外科手術,Q796194,magnet therapy,磁気治療器,pseudoscientific alternative medicine practice,,,,,,
Q5276102,外科手術,Q796194,Digital mammography,,,,,,,,
Q604164,外科手術,Q796194,Chinese food therapy,,Chinese dietary or food therapy,,,,,,
Q4800969,外科手術,Q796194,articulatory technique,,Osteopathic Manipulative Treatment technique,,,,,,
Q4820030,外科手術,Q796194,auditory integration training,,developing treatment for auditory disorders,,,,,,
Q1261559,外科手術,Q796194,dry needling,,invasive procedure where a fine needle or acupuncture needle is inserted into the skin and muscle,,D000079245,,,,C0394648
Q5103227,外科手術,Q796194,Chlorproguanil/dapsone,,combination drug,,,,,,
Q1271693,外科手術,Q796194,SON-R 5 1/2-17,,non verbal intelligence test for children,,,,,,
Q1857461,外科手術,Q796194,Nuss procedure,Nuss法,procedure for treating pectus excavatum,,,,,,
Q821395,外科手術,Q796194,Berlin amnesia test,,standardized German-language neuropsychological test for examining memory,,,,,,
Q1790202,外科手術,Q796194,mastopexy,,a surgical procedure to raise and firm the breast which is performed by removing excess skin and tissue,,,N64.81,,,
Q1952035,外科手術,Q796194,Mucotomy,,surgical removal of a mucous membrane,,,,,,
Q937737,外科手術,Q796194,moxibustion,灸,Chinese medicine therapy,艾を皮膚上で燃焼させておこなう伝統的な代替医療、民間療法,D009071,,,,C0026652
Q298196,外科手術,Q796194,esophagoscopy,,"endoscopic examination, therapy or surgery of the esophagus",,D004945,,,,
Q333482,外科手術,Q796194,swab sample,,medical test,,,,,,C0563459
Q3804558,外科手術,Q796194,ichthyotherapy,,use of fish such as Garra rufa for cleaning skin wounds or treating other skin conditions,,,,,,
Q569965,外科手術,Q796194,audiology,聴能学,"branch of science that studies hearing, balance, and related disorders",,D001298,,,,C1274030
Q245179,外科手術,Q796194,analytical psychology,分析心理学,Jungian theories,,,,,,
Q2507582,外科手術,Q796194,vacuum assisted biopsy,,,,,,,,C1710607
Q1239984,外科手術,Q796194,vein stripping,静脈ストリッピング,surgical procedure,,,,,,C0149807
Q5000595,外科手術,Q796194,bursectomy,,removal of a bursa,,,,,,
Q1492797,外科手術,Q796194,galvanism,ガルヴァーニ電気,early study of the electrical properties of animal tissue,,,,,,
Q1813603,外科手術,Q796194,gastric bypass surgery,胃バイパス手術,type of bariatric surgery,,D015390,,,,
Q3146574,外科手術,Q796194,IDDEES,,autism therapy,,,,,,
Q813655,外科手術,Q796194,Beck Depression Inventory,ベックうつ病尺度,21-question multiple-choice self-report inventory,,,,,,
Q3907715,外科手術,Q796194,Dover's powder,,traditional medicine against cold and fever,,,,,,
Q221788,外科手術,Q796194,transarterial chemoembolization,化学塞栓療法,medical procedure,,,,,,CL388501
Q356991,外科手術,Q796194,Electrophysiology study,電気生理学検査,Medical test.,,,,,,
Q838115,外科手術,Q796194,Oxford Capacity Analysis,,Scientology bound pseudoscientific list of questions,,,,,,
Q1327643,外科手術,Q796194,functional electrical stimulation,,technique that uses low-energy electrical pulses,,,,,,
Q1075892,外科手術,Q796194,choledocojejunostomy,,surgical procedure,,,,,,
Q2460111,外科手術,Q796194,lobectomy,肺葉切除,surgical excision of a lobe,,,3241,32.4,,
Q521369,外科手術,Q796194,Somatosensory rehabilitation of pain,,Non-pharmacological treatment which diminish tactile hypoaesthesia to decrease neuropathic pain,,,,,,
Q537918,外科手術,Q796194,mesotherapy,,"alternative medicine, nosurgical cosmetic treatment of injections of pharmaceutical/homeopathic preparations, plant extracts, vitamins, and other ingredients into subcutaneous fat",,D057748,,,,C2242515
Q606754,外科手術,Q796194,urine therapy,尿療法,various applications of human urine for medicinal or cosmetic purposes,,,,,,
Q5172356,外科手術,Q796194,corpectomy,,surgical removal of all or part of the vertebral body,,,,,,
Q3610264,外科手術,Q796194,projectional radiography,単純X線撮影,formation of a 2D images using X-rays,,,,,,
Q1640759,外科手術,Q796194,gemmotherapy,,Form of alternative herbal medicine considered pseudomedicine,,,,,,
Q1595499,外科手術,Q796194,charmstone,チャームストーン,stone or mineral artifact of various types,,,,,,
Q1716829,外科手術,Q796194,educational therapy,,medical intervention,,,,,,
Q1303078,外科手術,Q796194,autohemotherapy,自己血液療法,"therapy using a patient's own blood, with various forms from quackery to low-evidence medicine",,,,,,
Q5521150,外科手術,Q796194,ganglionectomy,,surgical removal of a ganglion,,D015171,,,,C0017074
Q4226194,外科手術,Q796194,Coding,,Russian alternative therapeutic methods used to treat addictions,,,,,,
Q559746,外科手術,Q796194,discolysis,,alternative medicine,,,,,,
Q5297645,外科手術,Q796194,Dore Programme,,"brain training program for learning, attention, and social difficulties",,,,,,
Q5311595,外科手術,Q796194,Duct tape occlusion therapy,,method for treating warts by keeping them covered with duct tape for an extended period,,,,,,
Q2037180,外科手術,Q796194,otopexy,,surgical procedure,,,,,,C0198066
Q1968653,外科手術,Q796194,chondrolaryngoplasty,喉頭隆起削除術,surgical procedure,,,,,,
Q831830,外科手術,Q796194,median sternotomy,胸骨正中切開,incision in the sternum,,D056346,,,,C0185792
Q1391333,外科手術,Q796194,Fachklinik und Moorbad Bad Freienwalde,,hospital,,,,,,
Q558571,外科手術,Q796194,Transcendental Meditation,超越瞑想,silent mental practice of focus on a particular mantra to improve one's mind,,,,,,
Q3489992,外科手術,Q796194,Son-Rise,,home-based program for children with autism spectrum disorders and other developmental disabilities,,,,,,
Q2429588,外科手術,Q796194,thrombectomy,血栓除去術,surgical removal of a blood clot from a blood vessel,,D017131,,,,C0162578
Q5332957,外科手術,Q796194,eclectic medicine,折衷医療,"19th century combination of herbalism, physical therapies and other substances",,D027681,,,,C0949807
Q472953,外科手術,Q796194,trepanning,頭部穿孔,surgical intervention; drilling a hole in the skull,,D014207,,,,C0040836
Q132431095,外科手術,Q796194,PX1,,handheld backscatter X-ray scanner or imager 140keV,,,,,,
Q124220085,外科手術,Q796194,Sentinel node biopsy,,,,,,,,
Q132530070,外科手術,Q796194,PX Ultra,,handheld backscatter X-ray scanner or imager 160keV,,,,,,
Q132609200,外科手術,Q796194,MTP+,,Modular Transmission Panel Detector for X-rays,,,,,,
Q136622552,外科手術,Q796194,Diagnostic Intuitive Healing (DIH),,A remote healing method developed by Riz that uses intuitive face-based scanning and targeted energy manipulation to locate and correct energetic imbalances in the body.,,,,,,
Q130301949,外科手術,Q796194,Photonic Thermogaseous Therapy,,type of therapy against cancer,,,,,,
Q136323509,外科手術,Q796194,HY7714,,,,,,,,
Q136323514,外科手術,Q796194,HY7601,,,,,,,,
Q136323523,外科手術,Q796194,KY1032,,,,,,,,
Q124395025,外科手術,Q796194,SPINA-DI,,"static disposition index, estimate for the loop gain of insulin-glucose homeostasis",,,,,,
Q131680983,外科手術,Q796194,diacodium,,opiate syrup formerly used as a narcotic,,,,,,
Q135669200,外科手術,Q796194,Melbourne Sports Physiotherapy,,"Sports physiotherapy clinic in Melbourne, Victoria, Australia",,,,,,
Q124707731,外科手術,Q796194,Minnesota Multiphasic Personality Inventory-2,,empirical psychology test and mental health assessment,,,,,,
Q135185467,外科手術,Q796194,Lemnian Earth,,historic medicinal clay,,,,,,
Q58407460,外科手術,Q796194,A Phase I/II Study With CEA(6D) VRP Vaccine in Patients With Advanced or Metastatic CEA-Expressing Malignancies,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407458,外科手術,Q796194,Androgen Ablation Therapy With or Without Vaccine Therapy in Treating Patients With Prostate Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407483,外科手術,Q796194,A Safety Trial of MVA-BN®-PRO in Men With Androgen-Insensitive Prostate Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407481,外科手術,Q796194,A Safety and Immunology Study of a Modified Vaccinia Vaccine for HER-2(+) Metastatic Breast Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407453,外科手術,Q796194,Combination Chemotherapy and Peripheral Blood Stem Cell Transplant Followed By Aldesleukin and Sargramostim in Treating Patients With Inflammatory Stage IIIB or Metastatic Stage IV Breast Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407457,外科手術,Q796194,Efficacy of Gefitinib for Brain Metastasis of Non-Small Cell Lung Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407455,外科手術,Q796194,HLA-A*0201 Restricted Peptide Vaccine Therapy With Gemcitabine With Gemcitabine in Patient Pancreatic Cancer (Phase1),,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407645,外科手術,Q796194,A Phase II Study of Epstein-Barr Virus-Specific Immunotherapy for Nasopharyngeal Carcinoma,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407651,外科手術,Q796194,A Study of BIO-11006 in the Treatment of Advanced Non-Small Cell Lung Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407652,外科手術,Q796194,A Longitudinal Assessment of Tumor Evolution in Patients With Brain Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407655,外科手術,Q796194,A Study to Evaluate Changes in Human Breast Cancer Tissue Following Short-Term Use of Darolutamide,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407691,外科手術,Q796194,A Multicenter Open-label Phase II Trial to Evaluate Nivolumab and Ipilimumab for 2nd Line Therapy in Elderly Patients With Advanced Esophageal Squamous Cell Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407669,外科手術,Q796194,BATTLE-2 Program - A Biomarker-Integrated Targeted Therapy in Non-Small Cell Lung Cancer (NSCLC),,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407688,外科手術,Q796194,Anti-LAG-3 or Urelumab Alone and in Combination With Nivolumab in Treating Patients With Recurrent Glioblastoma,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407649,外科手術,Q796194,Evaluation of Efficacy and Toxicity of Nivolumab Monotherapy for Advanced Non-small Cell Lung Cancer After First-line Treatment Failure Based on Second-generation Sequencing and Liquid Chip Platform,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407681,外科手術,Q796194,Enzalutamide in Combination With PSA-TRICOM in Patients With Non-Metastatic Castration Sensitive Prostate Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407685,外科手術,Q796194,Evaluation of CTCs Combined With Tumor Marker Detection of Efficacy of Chemotherapy in mCRC,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407657,外科手術,Q796194,"Intrathecal Radioimmunotherapy, Radiation Therapy, and Chemotherapy After Surgery in Treating Patients With Medulloblastoma",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407482,外科手術,Q796194,RNActive®-Derived Therapeutic Vaccine,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407454,外科手術,Q796194,"Trastuzumab, Cyclophosphamide, and an Allogeneic GM-CSF-secreting Breast Tumor Vaccine for the Treatment of HER-2/Neu-Overexpressing Metastatic Breast Cancer",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407680,外科手術,Q796194,Induction Chemotherapy With TP+5-FU or TP+Cetuximab Followed by Radioimmuptherapy for Locally Advanced or Not Resectable SCCHNN,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407687,外科手術,Q796194,ImmunoModulation by the Combination of Ipilimumab and Nivolumab Neoadjuvant to Surgery In Advanced or Recurrent Head and Neck Carcinoma,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
