en_label,ja_label,category,en_description,ja_description,qid
collateral ligaments of metatarsophalangeal articulations,中足趾節関節側副靭帯,解剖学的構造,ligaments of the foot,,Q5145994
collateral ligaments of interphalangeal articulations of foot,足趾の側副靱帯,解剖学的構造,ligaments of the foot,,Q5145993
deep branch of radial nerve,橈骨神経の深枝,解剖学的構造,,,Q5250372
dorsal branch of ulnar nerve,尺骨神経の背側枝,解剖学的構造,,,Q5298765
descending branch of lateral circumflex femoral artery,外側大腿回旋動脈の下行枝,解剖学的構造,,,Q5263717
columella,コルメラ,解剖学的構造,axis of sterile tissue,,Q5150186
colleter,粘液毛,解剖学的構造,type of plant structure,,Q5147057
deep branch of medial circumflex femoral artery,内側大腿回旋動脈の深枝,解剖学的構造,blood vessel,,Q5250371
common plantar digital nerves of lateral plantar nerve,外側足底神経の総底側指神経,解剖学的構造,Nerves of the foot,,Q5153596
deep palmar branch of ulnar artery,尺骨動脈の深掌枝,解剖学的構造,blood vessel,,Q5250421
cervical part of internal carotid artery,内頚動脈の頚部,解剖学的構造,,,Q5065343
dorsal digital veins of the foot,背側趾静脈,解剖学的構造,blood vessels,,Q5298783
ventromedial prefrontal cortex,腹内側前頭前野,解剖学的構造,part of the prefrontal cortex in the mammalian brain,,Q2694853
simple columnar epithelium,単層円柱上皮,解剖学的構造,epithelial tissue in Animal tissue,,Q2564865
gemma,無性芽,解剖学的構造,"single cell, mass of cells, or modified bud of tissue that detaches from the parent and develops into a new individual",,Q2746099
universal veil,ユニバーサル・ベール,解剖学的構造,Temporary membraneous tissue,,Q2500891
efferent arteriole,輸出細動脈,解剖学的構造,blood vessels that are part of the urinary tract of organisms,,Q2635603
myelencephalon,髄脳,解剖学的構造,posterior region of the embryonic hindbrain,,Q2456825
small saphenous vein,小伏在静脈,解剖学的構造,relatively large superficial vein of the posterior leg,,Q2736974
superficial dorsal veins of the penis,浅陰茎背静脈,解剖学的構造,veins of the penis,,Q2759368
Lord of Sipán,シパン遺跡,解剖学的構造,ruler of the Mochica culture,,Q2595754
interlobar vein,葉間静脈,解剖学的構造,blood vessels,,Q2784691
deep femoral vein,大腿深静脈,解剖学的構造,large blood vessel,,Q6641978
stratum lucidum,透明層,解剖学的構造,"a thin, clear layer of skin cells",,Q2602715
Lateral pectoral nerve,外側胸筋神経,解剖学的構造,,,Q2575284
terminal bouton,終末ボタン,解剖学的構造,nerve fiber part,,Q2423067
Merkel nerve ending,メルケル盤,解剖学的構造,term,,Q2702426
interlobar artery of kidney,腎葉間動脈,解剖学的構造,blood vessels,,Q2784806
pit,壁孔,解剖学的構造,parts of plant cell walls which allow the exchange of fluids,,Q2464408
fetal hemoglobin,胎児ヘモグロビン,解剖学的構造,protein complex,,Q2496436
Gopher wood,ゴフェル,解剖学的構造,Biblic hapax and variety of wood,,Q2657291
fusiform face area,紡錘状回顔領域,解剖学的構造,part of the human visual system that is specialized for facial recognition,,Q2624677
comb,鶏冠,解剖学的構造,crest on the top of the head of some gallinaceous birds,,Q2390770
red banana,レッドバナナ,解剖学的構造,varieties of banana with reddish-purple skin,,Q2427471
brush border,刷子縁,解剖学的構造,Brush Border Epithelium,,Q2462753
afferent arteriole,輸入細動脈,解剖学的構造,blood vessel that supplies the glomeruli of the kidney,,Q2713567
astrakan,アストラカン（毛皮）,解剖学的構造,fur of the karakul lamb,,Q2609592
cisterna,システルナ,解剖学的構造,flattened membrane disk that makes up the Golgi apparatus,,Q2390792
spheroplast,スフェロプラスト,解剖学的構造,microbial cell from which the cell wall has been almost completely removed,,Q2630359
fish maw,魚肚,解剖学的構造,type of offal,,Q2571242
olecranon,肘頭突起,解剖学的構造,curved proximal end of the ulna which projects behind the elbow,,Q2536335
external jugular vein,外頸静脈,解剖学的構造,large blood vessel,,Q2512768
tubal tonsil,耳管扁桃,解剖学的構造,tonsil by the Eustachian tube,,Q2442277
Haplogroup Z,ハプログループZ,解剖学的構造,mtDNA,,Q2663599
Haplogroup Y,ハプログループY,解剖学的構造,mtDNA,,Q2663632
supplementary eye fields,補足眼野,解剖学的構造,region of the frontal cortex of the brain,,Q2752525
popliteal vein,膝窩静脈,解剖学的構造,large leg vein,,Q2746562
microneme,ミクロネーム,解剖学的構造,secretory organelle in parasitic apicomplexans,,Q2655487
Fusarium venenatum,フザリウム・ベネナタム,解剖学的構造,species of fungus,,Q2401756
temporal fascia,側頭筋膜,解剖学的構造,covers the temporalis muscle,,Q2651862
false eyelashes,まつ毛エクステンション,解剖学的構造,cosmetic application,,Q2633526
Tamarindus indica,タマリンド,解剖学的構造,Edible leguminous fruit from the tamarind tree,,Q2391283
Haplogroup T,ハプログループT,解剖学的構造,mtDNA,,Q2501564
Haplogroup HV,ハプログループHV,解剖学的構造,mtDNA,,Q2478676
Tanghulu,糖葫蘆,解剖学的構造,skewers of glazed fruit (mainly hawthorn) mainly sold on the streets of Beijing and Tianjin,,Q2476688
entorhinal cortex,嗅内野,解剖学的構造,brain area,,Q2603645
perforator vein,穿通静脈,解剖学的構造,Venous branches that connect the superficial and deep veins of the leg.,,Q2512709
supplementary motor area,補足運動野,解剖学的構造,Midline region in front of the motor cortex of the brain,,Q2467403
hypochondrium,季肋部,解剖学的構造,Upper left and right sections of the abdomen,,Q2723068
blend rice,ブレンド米,解剖学的構造,,,Q18456638
procollagen-proline 4-dioxygenase complex,プロコラーゲン-プロリンジオキシゲナーゼ,解剖学的構造,"protein complex that catalyzes the formation of procollagen trans-4-hydroxy-L-proline and succinate from procollagen L-proline and 2-oxoglutarate, requiring Fe2+ and ascorbate",,Q21118234
keratohyalin granule,ケラトヒアリン,解剖学的構造,"cytoplasmic, non-membrane bound granule of, at least, keratinocyte. Associated to keratin intermediate filaments and partially crosslinked to the cell envelope",,Q21117179
glycine cleavage complex,グリシン開裂系,解剖学的構造,"protein complex that catalyzes the reversible oxidation of glycine. In E. coli, it has four components: dihydrolipoamide dehydrogenase, glycine dehydrogenase (decarboxylating), lipoyl-GcvH-protein and aminomethyltransferase",,Q21115950
cell periphery,細胞周辺,解剖学的構造,"the part of a cell encompassing the cell cortex, the plasma membrane, and any external encapsulating structures",,Q14864171
intracellular organelle,細胞内オルガネラ,解剖学的構造,"organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane.",,Q14864391
Kanzi,カンジ,解剖学的構造,apple cultivar,,Q2819625
P-body,Pボディ,解剖学的構造,focus in the cell cytoplasm where mRNAs may become inactivated by decapping or some other mechanism,,Q14864908
TORC1 complex,MTORC1,解剖学的構造,"protein complex that contains at least TOR (target of rapamycin) and Raptor (regulatory-associated protein of TOR), or orthologs of, in complex with other signaling components",,Q14876060
splanchnic nerves,内臓神経,解剖学的構造,Type of nerve in the human body,,Q2795262
organelle membrane,オルガネラ膜,解剖学的構造,membrane that is one of the two lipid bilayers of an organelle envelope or the outermost membrane of single membrane bound organelle,,Q14878067
high-density lipoprotein particle,高密度リポタンパク質粒子,解剖学的構造,lipoprotein particle with a high density (typically 1.063-1.21 g/ml) and a diameter of 5-10 nm that contains APOAs and may contain APOCs and APOE; found in blood and carries lipids from body tissues to the liver (reverse cholesterol transport),,Q14878180
platelet-derived growth factor complex,血小板由来成長因子,解剖学的構造,protein complex consisting of two chains of platelet-derived growth factor (PDGF) subunits,,Q22327352
EMC complex,小胞体膜タンパク質複合体,解剖学的構造,"transmembrane protein complex located in the ER that is involved in ER-mitochondrial membrane tethering, which is required to facilitate lipid transfer from the ER to the mitochondrial membrane. In S. cerevisiae, it has six members: EMC1, EMC2, AIM",,Q22327746
egg chorion,絨毛膜,解剖学的構造,"protective, noncellular membrane that surrounds the eggs of various animals including insects and fish",,Q22328086
external encapsulating structure,外部被嚢性構造,解剖学的構造,structure that lies outside the plasma membrane and surrounds the entire cell. This does not include the periplasmic space,,Q22328085
monopolin complex,モノポリン,解剖学的構造,"protein complex required for clamping microtubule binding sites, ensuring orientation of sister kinetochores to the same pole (mono-orientation) during meiosis I. In the yeast S. cerevisiae this complex consists of Csm1p, Lrs4p, Hrr25p and Mam1p; i",,Q22328444
vitelline envelope,卵黄膜,解剖学的構造,glycoprotein-based structure that lies outside the plasma membrane and surrounds the egg before fertilization,,Q22328101
signal peptidase complex,シグナルペプチドペプチダーゼ,解剖学的構造,protein complex that is located in the endoplasmic reticulum membrane and cleaves the signal sequence from precursor proteins following their transport out of the cytoplasmic space,,Q22326584
mRNA cleavage stimulating factor complex,切断刺激因子,解剖学的構造,protein complex required for mRNA cleavage,,Q22326127
catalytic complex,触媒複合体,解剖学的構造,protein complex which is capable of catalytic activity,,Q22326065
intracellular non-membrane-bounded organelle,細胞内非膜結合オルガネラ,解剖学的構造,"Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes.",,Q22326185
ferritin complex,含鉄タンパク質,解剖学的構造,protein complex that binds iron and acts as a major iron storage system,,Q22327449
non-membrane-bounded organelle,非膜結合オルガネラ,解剖学的構造,"organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes",,Q22327429
activin complex,アクチビン,解剖学的構造,"nonsteroidal regulator, with two covalently linked inhibin beta subunits",,Q22327407
inhibin complex,インヒビン,解剖学的構造,"Heterodimeric hormone composed of an inhibin alpha subunit complexed with either an inhibin beta-A subunit, to form inhibin A, or an inhibin beta-B subunit, to form inhibin B.",,Q22327419
supramolecular complex,超分子複合体,解剖学的構造,"cellular component that consists of an indeterminate number of proteins or macromolecular complexes, organized into a regular, higher-order structure such as a polymer, sheet, network or a fiber",,Q27126332
Flammulina filiformis,エノキタケ,解剖学的構造,species of edible mushroom,,Q25416839
U12-type spliceosomal complex,マイナースプライソソーム,解剖学的構造,Any spliceosomal complex that forms during the splicing of a messenger RNA primary transcript to excise an intron; the series of U12-type spliceosomal complexes is involved in the splicing of the majority of introns that contain atypical AT-AC termin,,Q21105762
condensin complex,コンデンシン,解剖学的構造,multisubunit protein complex that plays a central role in chromosome condensation,,Q21105628
bounding membrane of organelle,オルガネラの境界膜,解剖学的構造,The lipid bilayer that forms the outer-most layer of an organelle.,,Q21102592
transferase complex,トランスフェラーゼ複合体,解剖学的構造,"protein complex capable of catalyzing the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as t",,Q21102635
